text,intent
i bought a product but i do not want it would it be possible to cancel the fucking order,cancel_order
i placed a fucking order help me canceling it,cancel_order
I purchased a fucking item but I do not want it I would like to cancel the fucking order,cancel_order
id like to cancel a fucking product howdo i do it,cancel_order
i got to cancel a fucking online order coupd i get some help,cancel_order
i bought a fuckingh product but i dont want it how do i cancel the order,cancel_order
i placed an order could ya help me cancelling it,cancel_order
i have to cancel an online order where can i do it,cancel_order
how do i cancel a producg,cancel_order
I need to cancel a fucking online order,cancel_order
i placed an  order help me cancel it,cancel_order
would it be possible to cancel a product?,cancel_order
i purchased an item but i do not want it how could i cancel the order,cancel_order
id lke to cancel a product,cancel_order
could i canel a fucking online order,cancel_order
could i cancel a product,cancel_order
I need to cancel a fucking order,cancel_order
wannaa cancel a product can i get some help,cancel_order
I placed a fucking online order  could you help me cancel it?,cancel_order
I want assistance to cancel an online order,cancel_order
I need to cancle an online order where to do it?,cancel_order
is it possible to cancel a fucking online order after it has been placed,cancel_order
could uhelp me cancelling a fuckig order,cancel_order
I need to cancel a item how can I do it?,cancel_order
can you help me to cancel a product?,cancel_order
i got to cancel a fucking online order could i get some help,cancel_order
can I cancel a fuckling online order if it has not been shipped?,cancel_order
i bought a fucking product but i dont want  it could i cancel the fucking order,cancel_order
I would like to cancel a fucking order were could I do it?,cancel_order
I want to cancel an order how do I do it?,cancel_order
I have to cancel a product will you help me?,cancel_order
i want help canceling an itwm,cancel_order
I bought a ufcking product but I do not want it how to cancel the fucking order?,cancel_order
I need assistance cancelling a product,cancel_order
I need assistance canceling a product,cancel_order
could I cancel a fucking online order if it has not been shipped?,cancel_order
i placed an order i need  help to cancel it,cancel_order
I got to cancel a ufcking item how do I do it?,cancel_order
i got to cancel a fucking item where could i do it,cancel_order
I have to cancel a fucking item can I get some help?,cancel_order
I got to cancel a fucking online order can I get some help ?,cancel_order
i purchased a fucking product but i dont want it would it be possible to cancel the order,cancel_order
I would like ot cancel a fucking order how do I do it?,cancel_order
i bought a fucking product but i do not want it is it possible to cancel the fucking order,cancel_order
wuld it be possible to cancel an item,cancel_order
I need to cancel a fucking product how do I do it?,cancel_order
could I cancel an order if it hasn't been shipped?,cancel_order
I'd like to cancel an item where colud I do it?,cancel_order
I want to cancel a fucking online order where can I do it ?,cancel_order
I'd like to cancel an order where to do it,cancel_order
how can I cancel a ufcking item?,cancel_order
I placed an online order cancelit,cancel_order
i purchased an fucking product but i dont want it id like to cancel the order,cancel_order
I purchased a product but I do not want it how could I cancel the order?,cancel_order
I placed an online order I need assstance canceling it,cancel_order
i bought a fucking item ubt i dont want it would it be possible to cancel the order,cancel_order
I have to cancle an item where can I do it?,cancel_order
ipurchased a product but i dont want it how can i cancel the fucking order,cancel_order
i placed an order i need hel canceling it,cancel_order
I would like to cancel an item where to do it?,cancel_order
i got to cancel an online order i need help,cancel_order
can I cancel a fucking online order after it has been placed?,cancel_order
I'd like to cancel a fucking online order how could I do it?,cancel_order
I placed a fucking online order help me to cancel it,cancel_order
i want assistnace to cancel a fucking online order,cancel_order
I want to cancel a fucking product can you hlp me?,cancel_order
I got to cancel a fucking online order how canI do it?,cancel_order
I'd liek to cancel an item how do i do it,cancel_order
i got to cancel a fucking item how  could i do it,cancel_order
I hav to cancel a fucking product can I get some help?,cancel_order
i bought an product but i dont want it would it be possible to cancel the order,cancel_order
i purchased a product but i dont want it how could i cancel the ordrr,cancel_order
id like to cancel a order i need assistance,cancel_order
i got to cancel a fucking order i need assistance,cancel_order
I want assistance canceling a fucking onlineorder,cancel_order
i want help to cacnel a product,cancel_order
I need help to cancel a ufcking online order,cancel_order
could you help me to cancel an item ?,cancel_order
I want to cancel a product I neede help,cancel_order
I purchased a fucking product but I do not want it  can I cancel the fucking order?,cancel_order
I got to cancel a fucking item can you help me?,cancel_order
I want to cancel a fucking product could you help me?,cancel_order
I'd lke to cancel a fucking online order where could i do it,cancel_order
i placed a fucking online  order can i cancel it,cancel_order
I bought a product but I do not want it how could I cancel  the fucking order?,cancel_order
I'd like to cancel a fucking order how can i do it,cancel_order
I want to canel an item where to do it?,cancel_order
I bought a product but I don't want it how can I cancel the fucking order?,cancel_order
I'd like to cancel a fucking product how could I do it?,cancel_order
II purchased a product but I don't want it is it possible to cancel the fucking order?,cancel_order
