text,label
can you prioritize shipping for my makeup kit order ORDER51616??,positive
hey can i get warranty details for my screen protector order ORDER46630??,positive
can i change delivery date for my socks order ORDER58600?,positive
how long does delivery take for my watch?,positive
do you ship internationally for my keyboard cover ty order ORDER54664?,positive
can you apply promo code order ORDER41877??,positive
is express shipping available for my watch??,positive
is express shipping available order ORDER43652?,positive
hey can you send invoice cheers?,positive
is cash on delivery available order ORDER12431?,positive
yo do you ship internationally for my conditioner please?,positive
good evening how do i apply a discount code much appreciated order ORDER75979??,positive
hi how do i apply a discount code please?,positive
can you apply promo code for my router order ORDER40347?,positive
hi can you prioritize shipping order ORDER71178??,positive
can you send invoice much appreciated??,positive
hi can i cancel my order for my memory card??,positive
do you have size chart for my backpack?,positive
hiya can you apply promo code for my camera lens please?,positive
hi can i track my package order ORDER16918?,positive
hey can i change delivery date for my power bank kindly?,positive
do you offer gift wrap for my mouse pad??,positive
hi is pickup option available for my backpack order ORDER95342?,positive
can i add another item for my jeans much appreciated?,positive
sup how do i update my payment method for my tv box much appreciated??,positive
is express shipping available cheers order ORDER43293??,positive
good evening how do i apply a discount code order ORDER61594?,positive
can i track my package for my tv box??,positive
hey do you have size chart??,positive
yo can i track my package for my car charger please order ORDER88645??,positive
is cash on delivery available for my skincare set order ORDER15275??,positive
hiya is express shipping available for my projector order ORDER59703?,positive
can you confirm my order status ty??,positive
sup can you send invoice for my power bank order ORDER44623?,positive
do you ship internationally much appreciated order ORDER16552?,positive
can i get warranty details for my car charger order ORDER71486?,positive
is this item in stock thanks??,positive
what is your return policy for my pan thanks?,positive
what is your return policy??,positive
good evening is pickup option available for my mesh system please order ORDER55507??,positive
hey is this item in stock??,positive
hey can you confirm my order status??,positive
hiya can i get warranty details for my socks thanks order ORDER78248?,positive
good morning how do i update my payment method for my duffel bag much appreciated order ORDER73858?,positive
is express shipping available kindly order ORDER17741??,positive
hey is this item in stock order ORDER64620??,positive
sup can you confirm my order status cheers order ORDER75322?,positive
hey is express shipping available cheers?,positive
hiya how do i update my payment method for my book??,positive
good evening how do i update my payment method order ORDER39166??,positive
good evening can you apply promo code cheers order ORDER82910?,positive
is express shipping available for my laptop please order ORDER68474??,positive
how long does delivery take??,positive
can i change my address?,positive
sup can you confirm my order status thanks?,positive
can i add another item for my smartwatch??,positive
can i get warranty details kindly??,positive
can you prioritize shipping order ORDER12342?,positive
yo is express shipping available thx order ORDER83913?,positive
good evening can you confirm my order status for my speaker order ORDER94024?,positive
good morning can i change my address order ORDER31194??,positive
is same day delivery possible order ORDER43043?,positive
how long does delivery take for my webcam thanks?,positive
